Date,AA,BAC,BHI,CVX,DD,DOW,DPS,GS,HAL,HES,HON,HUN,JPM,KO,MMM,MPC,PEP,SLB,WFC,XOM,VV,return_AA,return_BAC,return_BHI,return_CVX,return_DD,return_DOW,return_DPS,return_GS,return_HAL,return_HES,return_HON,return_HUN,return_JPM,return_KO,return_MMM,return_MPC,return_PEP,return_SLB,return_WFC,return_XOM,response_VV
3-Jan-12,9.23,5.8,51.02,110.37,46.51,29.79,38.34,95.36,34.15,58.4,55.58,9.95,34.98,35.07,83.49,33.41,66.4,70.09,28.43,86,58.18,,,,,,,,,,,,,,,,,,,,,
4-Jan-12,9.45,5.81,51.53,110.18,47.02,29.95,38.55,94.74,35.12,59,55.53,9.87,34.95,34.85,84.18,33.76,66.74,69.56,28.56,86.02,58.25,0.0235557,0.00172265,0.0099464,-0.001723,0.0109057,0.00535656,0.00546236,-0.0065229,0.0280082,0.0102216,-0.00090001,-0.008073,-0.000858,-0.0062929,0.0082305,0.0104214,0.00510742,-0.0075904,0.00456221,0.000232531,0.00120244
5-Jan-12,9.36,6.31,50.82,109.1,46.7,30.14,38.79,94.58,34.56,57.6,55.59,9.82,35.68,34.68,83.8,31.92,66.22,68.07,29.02,85.76,58.44,-0.009569,0.082555106,-0.013874,-0.00985,-0.0068289,0.00632387,0.00620638,-0.0016903,-0.016074,-0.024015,0.00107991,-0.0050787,0.0206718,-0.00489,-0.0045244,-0.056044,-0.007822,-0.021653,0.0159781,-0.0030271,0.00325649
6-Jan-12,9.16,6.18,51.26,108.31,46.04,30.32,38.52,93.42,34.98,56.42,55.18,9.9,35.36,34.46,83.37,31.66,65.39,67.78,28.94,85.12,58.32,-0.021599,-0.020817,0.0086207,-0.0072674,-0.014234,0.00595437,-0.0069849,-0.012341,0.0120795,-0.020699,-0.0074028,0.0081136,-0.009009,-0.0063639,-0.0051445,-0.008179,-0.012613,-0.0042694,-0.0027605,-0.0074907,-0.0020555
9-Jan-12,9.42,6.27,51.58,109.49,46.43,30.31,38.52,94.69,35.38,56.9,55.64,9.84,35.3,34.46,83.87,30.96,65.73,68.82,29.3,85.5,58.45,0.0279889,0.0144581,0.00622328,0.0108357,0.0084352,-0.00032987,0,0.0135029,0.0113702,0.0084716,0.0083018,-0.006079,-0.0016983,0,0.00597945,-0.022358,0.0051861,0.0152272,0.0123628,0.00445435,0.0022266
10-Jan-12,9.44,6.63,51.95,109.06,47.14,30.98,38.62,98.33,36.33,58.56,56.58,10.2,36.05,34.67,84.3,31.83,65.66,70.75,29.41,85.72,58.99,0.00212089,0.0558284,0.00714772,-0.003935,0.0151761,0.0218641,0.00259269,0.0377208,0.0264972,0.0287565,0.0167532,0.035932,0.0210239,0.00607553,0.00511388,0.0277132,-0.0010655,0.0276581,0.00374724,0.00256979,0.0091963
11-Jan-12,9.63,6.87,50.21,107.77,47.3,31.43,38.15,99.76,35.38,57.94,56.46,10.59,36.66,34.03,83.77,32.89,65.01,70.16,29.62,85.08,59.06,0.0199272,0.0355593,-0.034068,-0.011899,0.0033884,0.014421,-0.012245,0.0144381,-0.026497,-0.010644,-0.0021231,0.0375224,0.0167794,-0.018632,-0.0063069,0.0327594,-0.009949,-0.008374,0.00711506,-0.0074942,0.00118594
12-Jan-12,9.93,6.79,48.29,104.97,48.1,32.56,37.96,101.21,34.73,57.01,57.19,11.03,36.85,33.78,84.28,32.64,64.62,69.7,29.61,84.74,59.2,0.0306773,-0.011713,-0.03899,-0.026325,0.0167719,0.0353217,-0.0049928,0.0144303,-0.018543,-0.016181,0.0128466,0.0407087,0.00516938,-0.0073736,0.00606964,-0.0076301,-0.0060171,-0.006578,-0.00033767,-0.0040042,0.00236767
13-Jan-12,9.8,6.61,48.02,106.09,48.4,32.02,37.82,98.96,33.94,56.55,56.7,11.21,35.92,33.5,83.6,33.03,64.4,67.99,29.61,84.88,58.95,-0.013178,-0.026867,-0.0056069,0.0106132,0.00621764,-0.016724,-0.0036949,-0.022482,-0.02301,-0.008101,-0.008605,0.0161874,-0.025561,-0.008323,-0.008101,0.0118777,-0.0034103,-0.02484,0,0.00165075,-0.0042319
17-Jan-12,9.76,6.48,47.7,106.72,48.54,32.64,37.63,97.68,33.86,57.39,57.16,10.85,34.91,33.68,84.23,33.54,64.65,67.64,29.82,85.69,59.1,-0.00409,-0.019863,-0.0066862,0.00592079,0.00288839,0.0191778,-0.0050365,-0.013019,-0.0023599,0.0147449,0.0080801,-0.032641,-0.028521,0.00535875,0.00750763,0.0153225,0.00387447,-0.0051611,0.00706717,0.0094976,0.0025413
18-Jan-12,10.02,6.8,48.56,106.83,49.45,33.15,37.72,104.31,34.99,59.67,58.19,11.21,36.54,33.8,85.07,35.46,64.85,70.63,30.24,86.45,59.77,0.0262907,0.0482021,0.0178687,0.0010302,0.0185739,0.0155042,0.00238885,0.065670405,0.0328279,0.0389593,0.0178592,0.0326412,0.0456342,0.00355661,0.0099233,0.0556665,0.00308881,0.0432555,0.0139862,0.0088301,0.0112729
19-Jan-12,10.18,6.96,48.77,106.93,49.4,32.98,37.33,107.68,36.25,61.19,58.5,11.33,36.93,33.72,85.8,35.85,65.91,72.86,30.15,87.03,60.04,0.0158419,0.0232569,0.00431522,0.000935629,-0.0010116,-0.0051414,-0.010393,0.0317966,0.0353771,0.0251544,0.00531324,0.0106478,0.0106167,-0.0023697,0.0085446,0.0109383,0.0162133,0.0310848,-0.0029806,0.00668667,0.00450714
20-Jan-12,10.17,7.07,49.28,106.89,49.42,33.39,37.67,108.74,36.2,61.27,57.38,11.47,37.36,34.04,85.65,37.17,66.28,73.8,30.54,87.49,60.11,-0.0009828,0.015681,0.0104029,-0.00037415,0.000404776,0.0123551,0.0090667,0.0097958,-0.0013803,0.00130655,-0.019331,0.0122809,0.0115764,0.0094452,-0.0017498,0.0361584,0.00559802,0.0128189,0.0128524,0.00527161,0.00116521
23-Jan-12,10.25,7.25,47.73,107.01,49.35,33.1,38.09,108.19,35.44,61.65,57.62,11.9,37.66,34.26,85.61,37.87,66.1,74.16,30.92,87.47,60.18,0.0078355,0.025141,-0.031958,0.00112202,-0.0014174,-0.008723,0.0110878,-0.0050708,-0.021218,0.0061829,0.00417392,0.0368035,0.0079979,0.00644219,-0.00046713,0.0186573,-0.0027194,0.00486619,0.0123659,-0.00022862,0.00116385
24-Jan-12,10.27,7.29,47.44,106.72,49.41,33.38,37.8,108.87,36.36,60.32,57.63,11.99,37.66,33.95,85.93,39.04,66.2,74.59,30.54,87.18,60.12,0.00194932,0.00550208,-0.0060944,-0.0027137,0.00121507,0.0084236,-0.0076427,0.00626557,0.0256281,-0.02181,0.000173536,0.00753457,0,-0.00909,0.00373091,0.0304275,0.00151172,0.00578153,-0.012366,-0.0033209,-0.0009975
25-Jan-12,10.48,7.35,48.16,107.73,50.59,33.74,38.76,108.27,36.41,57.31,58.1,12.09,37.6,34.22,86.48,38.76,66.7,76.19,30.2,87.22,60.68,0.0202417,0.0081968,0.015063,0.0094195,0.0236011,0.0107272,0.0250797,-0.0055264,0.00137419,-0.051189,0.0081224,0.0083057,-0.0015945,0.0079214,0.00638016,-0.007198,0.00752449,0.0212238,-0.011195,0.000458716,0.0092716
26-Jan-12,10.36,7.3,48.1,106.59,50.94,33.41,39.08,108.56,36.16,54.99,57.83,11.83,37.49,34,87.58,37.51,66.52,75.98,29.05,86.77,60.34,-0.011516,-0.006826,-0.0012466,-0.010638,0.00689454,-0.009829,0.008222,0.00267491,-0.0068899,-0.041324,-0.004658,-0.02174,-0.0029298,-0.0064497,0.0126395,-0.032781,-0.0027023,-0.0027601,-0.038823,-0.0051727,-0.0056189
27-Jan-12,10.43,7.29,49.31,103.96,50.72,33.46,38.71,111.77,37.1,55.26,58.27,12.69,37.21,33.72,87.46,37.53,65.81,76.66,29.6,85.83,60.33,0.00673403,-0.0013708,0.0248447,-0.024983,-0.0043282,0.00149544,-0.009513,0.0291402,0.0256634,0.00489797,0.00757971,0.070175604,-0.0074967,-0.008269,-0.0013711,0.000533049,-0.010731,0.0089099,0.0187559,-0.010892,-0.00016574
30-Jan-12,10.32,7.07,49.42,103.41,50.97,33.19,38.37,109.73,36.67,55.15,58.18,12.55,37.01,33.73,87.34,37.48,65.41,76.27,29.25,85.49,60.08,-0.010603,-0.030643,0.0022283,-0.0053045,0.00491691,-0.008102,-0.008822,-0.01842,-0.011658,-0.0019926,-0.0015457,-0.011094,-0.0053894,0.000296516,-0.001373,-0.0013332,-0.0060967,-0.0051004,-0.011895,-0.0039692,-0.0041525
31-Jan-12,10.16,7.13,49.13,103.12,50.89,33.51,38.82,111.47,36.78,56.3,58.04,12.73,37.3,33.76,86.71,38.22,65.67,75.17,29.21,83.74,60.09,-0.015625,0.0084508,-0.0058854,-0.0028083,-0.0015708,0.0095953,0.0116597,0.0157327,0.00299524,0.0206378,-0.0024092,0.0142407,0.00780518,0.000889021,-0.0072393,0.0195515,0.00396705,-0.014527,-0.0013685,-0.020683,0.000166431
1-Feb-12,10.2,7.36,49.58,102.79,51.56,33.94,39.05,113.45,36.64,56.73,58.94,13.41,37.6,33.92,87.35,41.88,66.38,76.12,29.89,83.97,60.7,0.00392928,0.0317487,0.0091177,-0.0032053,0.0130797,0.0127504,0.0059073,0.0176067,-0.0038137,0.00760864,0.0153875,0.0520393,0.0080107,0.00472814,0.00735382,0.091449447,0.0107536,0.0125588,0.0230129,0.00274283,0.0101003
2-Feb-12,10.42,7.45,50.65,103.69,51.4,33.54,39.08,113.39,36.54,57.81,59.03,13.39,37.55,33.92,87.43,42.56,66.4,77.31,29.9,83.53,61.69,0.0213393,0.0121541,0.0213517,0.0087176,-0.003108,-0.011856,0.000767951,-0.00052901,-0.002733,0.0188586,0.00152581,-0.0014925,-0.0013307,0,0.000915437,0.0161065,0.00030125,0.0155123,0.000334504,-0.0052537,0.0161781
3-Feb-12,10.76,7.84,51,105.5,52.01,34.18,38.65,117.53,36.83,60.38,60.74,13.85,38.28,34.04,87.73,43.98,66.66,78.66,30.63,84.92,61.69,0.0321085,0.0510248,0.0068864,0.0173053,0.0117978,0.0189019,-0.011064,0.0358604,0.0079052,0.0434962,0.0285567,0.0337771,0.0192542,0.00353149,0.00342544,0.0328201,0.00390802,0.0173115,0.0241214,0.0165038,0
6-Feb-12,10.74,7.97,52.09,106.67,51.78,33.98,38.33,117.39,37.4,61.12,60.31,13.67,38.14,34.02,87.56,44.42,66.52,79.64,30.2,85.75,61.65,-0.0018605,0.0164457,0.0211474,0.011029,-0.004432,-0.0058686,-0.008314,-0.0011919,0.015358,0.0121812,-0.0071045,-0.013082,-0.003664,-0.00058772,-0.0019396,0.0099548,-0.0021024,0.0123817,-0.014138,0.0097264,-0.00064861
7-Feb-12,10.67,7.85,51.03,106.83,51.61,33.86,38.46,115.98,37,61.18,60.16,13.51,37.87,34.28,87.89,43.92,66.76,79.5,30.26,86.34,61.78,-0.006539,-0.015171,-0.020559,0.00149883,-0.0032885,-0.0035377,0.00338586,-0.012084,-0.010753,0.00098119,-0.0024902,-0.011773,-0.0071044,0.00761351,0.00376176,-0.01132,0.00360144,-0.0017595,0.00198478,0.0068569,0.00210646
8-Feb-12,10.67,8.13,49.91,106.76,51.65,33.95,38.18,116.15,37.02,60.46,59.87,13.59,38.3,34.16,87.97,44.95,66.74,78.41,30.63,85.32,61.96,0,0.0350474,-0.022192,-0.00065546,0.000774743,0.00265448,-0.0073069,0.0014647,0.000540395,-0.011838,-0.0048321,0.00590408,0.0112907,-0.0035067,0.000909815,0.023181,-0.00029963,-0.013806,0.0121532,-0.011884,0.00290933
9-Feb-12,10.64,8.18,49.04,106.37,52.06,34.42,38.13,115.88,36.77,63.25,59.89,13.4,37.86,33.98,88.02,44.84,64.27,78.64,30.58,84.88,62.08,-0.0028156,0.00613123,-0.017585,-0.0036597,0.0079067,0.0137489,-0.0013104,-0.0023273,-0.006776,0.0451131,0.000334001,-0.01408,-0.011555,-0.0052833,0.000568214,-0.0024502,-0.037712,0.00292901,-0.0016337,-0.0051704,0.00193486
10-Feb-12,10.29,8.07,47.62,105.28,51.15,34,38.51,114.12,36.06,61.82,59.33,13.38,37.61,33.97,87.14,44.08,63.95,77.17,30.26,83.8,61.56,-0.033448,-0.013539,-0.029383,-0.0103,-0.017634,-0.012277,0.0099166,-0.015305,-0.019498,-0.022868,-0.009394,-0.0014937,-0.0066252,-0.00029433,-0.010048,-0.017094,-0.0049914,-0.01887,-0.010519,-0.012805,-0.008412
13-Feb-12,10.33,8.25,47.9,106.38,50.6,34.19,38.64,114.53,36.14,62.26,60.14,13.45,38.3,34.22,88.03,43.48,63.69,78.03,30.62,84.42,62.03,0.00387973,0.0220597,0.00586266,0.0103941,-0.010811,0.00557268,0.00337006,0.00358627,0.00221607,0.00709223,0.0135601,0.00521805,0.0181799,0.00733249,0.0101616,-0.013705,-0.004074,0.0110826,0.0118267,0.00737133,0.00760583
14-Feb-12,10.21,7.98,48,106.49,49.66,33.6,39.11,112.87,35.7,61.9,59.84,13.21,37.92,34.45,87.99,44.02,63.52,77.8,30.42,84.67,61.98,-0.011685,-0.033275,0.00208551,0.00103349,-0.018752,-0.017407,0.0120902,-0.0146,-0.01225,-0.005799,-0.0050008,-0.018005,-0.009971,0.00669873,-0.00045449,0.012343,-0.0026727,-0.0029519,-0.0065531,0.00295701,-0.00080639
15-Feb-12,10.1,7.78,47.42,105,49.46,33.66,39.9,113.17,35.23,64.13,59,12.99,37.4,34.2,87.01,43.7,63.07,77.36,30.17,84.12,61.69,-0.010832,-0.025382,-0.012157,-0.014091,-0.0040355,0.00178412,0.0199981,0.0026544,-0.013253,0.0353921,-0.014137,-0.016794,-0.013808,-0.0072834,-0.0112,-0.007296,-0.0071096,-0.0056716,-0.008252,-0.006517,-0.0046899
16-Feb-12,10.28,8.09,48.5,106.52,50.53,34.44,40,114.74,35.64,64.88,59.47,13.99,38,34.43,87.65,44.09,62.73,78.06,30.37,85.41,62.44,0.0176648,0.0390724,0.0225197,0.0143724,0.021403,0.0229085,0.00250313,0.0137776,0.0115706,0.0116271,0.0079345,0.074162958,0.0159155,0.00670263,0.00732856,0.0088849,-0.0054054,0.0090079,0.00660723,0.0152188,0.0120843
17-Feb-12,10.15,8.02,50.06,106.66,51.48,35,39.55,115.91,36.29,65.15,60.1,13.79,38.47,34.52,87.56,43.44,62.68,77.74,31.09,85.62,62.54,-0.012727,-0.00869,0.0316585,0.00131344,0.0186262,0.0161294,-0.011314,0.0101453,0.0180736,0.00415289,0.0105379,-0.014399,0.0122926,0.00261059,-0.0010273,-0.014852,-0.00079738,-0.0041078,0.0234309,0.00245571,0.00160026
21-Feb-12,10.41,8.11,51.24,108.41,51.6,34.65,39.21,116.63,37.03,65.5,59.89,13.5,38.46,34.41,87.6,43.81,63.14,78.58,30.96,86.57,62.52,0.0252932,0.0111594,0.0232982,0.0162741,0.00232829,-0.01005,-0.008634,0.0061925,0.0201862,0.00535784,-0.0035003,-0.021254,-0.00025998,-0.0031916,0.000456725,0.0084814,0.00731207,0.0107473,-0.0041902,0.0110344,-0.00031985
22-Feb-12,10.38,7.95,52.36,107.5,51.28,33.67,38.88,114.36,38.24,65.23,59.51,13.35,38.07,34.62,87.76,43.52,63.1,80,30.59,86.92,62.36,-0.002886,-0.019926,0.0216225,-0.008429,-0.0062209,-0.02869,-0.008452,-0.019655,0.0321537,-0.0041307,-0.0063652,-0.011173,-0.010192,0.00608433,0.00182482,-0.0066415,-0.00063371,0.0179094,-0.012023,0.00403482,-0.0025625
23-Feb-12,10.46,8.02,52.4,108.35,51.43,33.86,38.87,115.8,38.21,66.38,59,13.54,38.49,34.59,87.9,43.69,63.13,79.59,30.65,87.02,62.69,0.00767758,0.0087665,0.00076365,0.0078759,0.00292085,0.00562714,-0.00025723,0.0125132,-0.00078483,0.0174763,-0.008607,0.0141319,0.0109719,-0.00086693,0.00159399,0.00389864,0.000475323,-0.0051382,0.0019595,0.00114982,0.0052779
24-Feb-12,10.43,7.88,51.96,109.08,50.99,33.82,38.59,115.87,38.51,67,59.27,13.74,38.28,34.5,88.2,42.86,63.31,79.85,30.18,87.34,62.77,-0.0028722,-0.017611,-0.008432,0.00671483,-0.008592,-0.001182,-0.0072296,0.000604308,0.0078207,0.0092968,0.00456583,0.014663,-0.0054709,-0.0026053,0.00340716,-0.01918,0.0028472,0.00326142,-0.015453,0.00367057,0.00127531
27-Feb-12,10.32,8.04,50.57,109.63,51.2,34.19,38.41,116.23,37.75,67,59.7,14.06,39.06,34.42,88.07,42.61,63.32,79.11,31.03,87.23,62.89,-0.010603,0.0201012,-0.027116,0.0050295,0.00411,0.0108809,-0.0046753,0.00310211,-0.019932,0,0.00722874,0.0230226,0.0201714,-0.0023215,-0.001475,-0.00585,0.00015794,-0.009311,0.027775,-0.0012602,0.00190992
28-Feb-12,10.37,8.12,51,109.61,51.39,34.35,38.12,117.11,37.68,65.86,59.75,14.2,39.21,34.42,87.77,41.67,63.32,78.78,31.37,87.14,63.06,0.00483326,0.0099011,0.0084671,-0.00018245,0.00370407,0.00466882,-0.0075788,0.00754268,-0.001856,-0.017161,0.00083717,0.0099081,0.00383289,0,-0.0034122,-0.022308,0,-0.0041801,0.0108975,-0.0010323,0.00269949
29-Feb-12,10.17,7.97,50.28,109.12,50.85,33.51,38.05,115.14,36.59,64.92,59.57,13.66,39.24,34.93,87.6,41.55,62.94,77.61,31.29,86.5,62.73,-0.019475,-0.018646,-0.014218,-0.0044804,-0.010563,-0.024758,-0.001838,-0.016965,-0.029354,-0.014376,-0.0030171,-0.03877,0.000764818,0.0147083,-0.0019388,-0.0028839,-0.0060193,-0.014963,-0.0025535,-0.0073716,-0.0052469
1-Mar-12,10.27,8.12,50.76,109.76,51.33,34.1,38.14,121.13,36.5,66.16,60.12,13.76,40.37,34.8,87.49,42.72,62.55,78.37,31.54,86.83,63.2,0.0097848,0.0186457,0.0095013,0.00584797,0.0093953,0.0174535,0.00236252,0.0507156,-0.0024627,0.0189203,0.0091905,0.00729398,0.0283903,-0.0037287,-0.0012565,0.0277697,-0.0062157,0.0097449,0.007958,0.00380777,0.0074645
2-Mar-12,10.24,8.13,49.03,109.61,51.45,34.2,37.8,119.96,36.05,65.43,59.75,13.88,40.63,34.59,87.52,42.18,62.52,77.19,31.28,86.33,62.95,-0.0029254,0.00123077,-0.034676,-0.0013676,0.00233509,0.00292826,-0.008954,-0.009706,-0.012405,-0.011095,-0.0061734,0.0086831,0.00641978,-0.0060528,0.000342838,-0.012721,-0.00047973,-0.015171,-0.008278,-0.005775,-0.0039635
5-Mar-12,9.87,7.97,48.06,109.32,50.89,33.69,37.86,118.63,35.07,64.7,59.1,13.33,40.4,34.62,87.06,42.75,62.79,75.69,30.97,87.01,62.7,-0.036802,-0.019876,-0.019982,-0.0026493,-0.010944,-0.015025,0.00158604,-0.011149,-0.027561,-0.01122,-0.010938,-0.040432,-0.0056769,0.000866927,-0.0052698,0.013423,0.00430932,-0.019624,-0.00996,0.0078459,-0.0039793
6-Mar-12,9.47,7.71,47.17,108.85,50.03,32.5,37.86,113.67,34.13,63.5,57.77,12.69,39.32,34.38,84.95,41.99,62.28,73.79,30.1,85.86,61.73,-0.041371,-0.033166,-0.018692,-0.0043086,-0.017044,-0.035961,0,-0.04271,-0.027169,-0.018721,-0.022761,-0.049203,-0.027096,-0.0069565,-0.024535,-0.017938,-0.008155,-0.025423,-0.028494,-0.013305,-0.015591
7-Mar-12,9.55,8.02,47.55,109.46,50.23,33.12,37.68,116.4,34.21,64.14,57.74,12.87,39.95,34.4,85.47,42.55,62.62,74.7,30.41,85.83,62.2,0.0084122,0.0394202,0.0080237,0.0055884,0.00398963,0.0188972,-0.0047657,0.023733,0.00234124,0.0100283,-0.00051944,0.0140847,0.0158954,0.000581564,0.00610259,0.0132484,0.00544437,0.0122569,0.0102463,-0.00034947,0.00758496
8-Mar-12,9.77,8.06,48.75,110.03,51.08,33.86,37.7,117.17,34.78,64.56,59.49,13.7,40.44,34.64,86.71,43.64,62.95,75.82,31.4,84.83,62.86,0.0227753,0.00497513,0.0249234,0.00519387,0.0167806,0.022097,0.000530645,0.00659334,0.0165245,0.00652683,0.0298581,0.0624968,0.0121907,0.00695252,0.0144038,0.0252943,0.00525604,0.014882,0.0320364,-0.011719,0.010555
9-Mar-12,9.81,8.05,48.79,109.57,51.5,34.06,38.09,117.29,34.88,63.04,59.78,14.03,41.03,34.76,86.8,43.9,63.15,75.84,31.66,84.3,63.06,0.00408581,-0.0012415,0.000820176,-0.0041894,0.0081888,0.0058893,0.0102917,0.00102363,0.00287109,-0.023826,0.00486293,0.0238021,0.0144841,0.00345822,0.0010374,0.00594016,0.00317209,0.000263748,0.0082462,-0.0062674,0.00317662
12-Mar-12,9.87,7.99,47.59,110,51.2,33.61,38.53,116.99,34.7,62.67,59.26,13.81,40.54,35.08,87.54,43.78,63.94,74.02,31.51,85.55,63.04,0.00609758,-0.0074813,-0.024903,0.00391675,-0.0058423,-0.0133,0.0114854,-0.002561,-0.0051739,-0.0058866,-0.008737,-0.015805,-0.012014,0.0091639,0.0084892,-0.0027372,0.0124323,-0.024291,-0.0047491,0.0147191,-0.00031721
13-Mar-12,10.31,8.49,48.6,111.19,52.68,34.6,38.93,124.54,35.34,63.01,60.37,14.08,43.39,35.12,88.75,44.04,64.34,74.77,33.33,86.86,64.21,0.0436144,0.0606982,0.0210009,0.0107601,0.0284963,0.02903,0.010328,0.062538488,0.0182758,0.00541058,0.0185578,0.0193624,0.067939859,0.0011396,0.0137276,0.00592122,0.00623638,0.0100814,0.0561529,0.0151966,0.0183895
14-Mar-12,10.28,8.84,47.9,110.69,52.66,34.45,38.65,120.37,34.18,61.77,60.52,14.09,43.58,35.11,88.87,43.91,64.06,74.02,33.37,86.02,64.11,-0.002914,0.0403979,-0.014508,-0.0045069,-0.00037972,-0.0043447,-0.0072184,-0.034057,-0.033375,-0.019876,0.0024816,0.000709975,0.00436933,-0.00028478,0.0013512,-0.0029562,-0.0043614,-0.010081,0.0011994,-0.009718,-0.0015586
15-Mar-12,10.35,9.24,47.59,110.03,53.56,35,38.45,123.06,33.91,61.49,60.85,14.21,44.7,35.16,90,43.9,64.17,74.92,34.07,86.09,64.46,0.00678626,0.044255,-0.0064928,-0.0059804,0.0169464,0.0158391,-0.0051881,0.0221017,-0.007931,-0.0045432,0.00543793,0.0084806,0.0253752,0.00142308,0.012635,-0.00022776,0.00171567,0.0120856,0.0207599,0.000813433,0.00544452
16-Mar-12,10.54,9.8,48.95,110.28,53.38,35.3,38.55,122.93,34.54,62.55,60.37,14.07,44.57,35.08,89.56,44.19,64.47,76.76,33.89,86.44,64.56,0.018191,0.0588405,0.0281767,0.00226953,-0.0033664,0.0085349,0.0025974,-0.001057,0.0184081,0.0170917,-0.00792,-0.009901,-0.0029125,-0.0022779,-0.0049009,0.0065842,0.00466419,0.0242628,-0.0052972,0.00405727,0.00155015
19-Mar-12,10.6,9.53,48.87,110.7,53.25,35.44,38.66,124.3,35,63.27,60.46,14.05,45,35.2,89.74,44.55,64.73,77.1,34.25,86.99,64.81,0.00567646,-0.027938,-0.0016357,0.00380125,-0.0024383,0.00395816,0.00284937,0.0110829,0.01323,0.011445,0.0014897,-0.0014225,0.0096015,0.00341492,0.00200781,0.0081136,0.00402477,0.00441961,0.0105666,0.00634264,0.00386489
20-Mar-12,10.44,9.81,47.82,109.08,52.71,35.3,38.38,126.02,34.76,61.69,59.48,14.16,45.38,35.3,89.35,43.79,65.28,75.71,34.32,86.6,64.58,-0.015209,0.0289576,-0.02172,-0.014742,-0.010193,-0.0039582,-0.007269,0.0137426,-0.0068808,-0.025289,-0.016342,0.00779869,0.008409,0.00283688,-0.0043554,-0.017207,0.0084609,-0.018193,0.00204171,-0.0044934,-0.0035551
21-Mar-12,10.27,9.82,45.04,107.91,52.61,35.04,38.6,125.99,34.13,61.22,59.47,14.4,45.12,35.56,88.91,43.68,65.36,74.01,34.02,86.01,64.52,-0.016418,0.00101885,-0.059893,-0.010784,-0.001899,-0.0073927,0.00571579,-0.00023809,-0.018291,-0.0076479,-0.00016814,0.0168071,-0.0057459,0.00733845,-0.0049366,-0.0025151,0.00122474,-0.02271,-0.00878,-0.0068362,-0.00092951
22-Mar-12,10.01,9.6,43.22,105.35,52.22,34.47,38.95,124.74,32.98,59.22,59.75,14.09,44.65,35.71,88.57,43.37,65.39,71.98,33.36,85.33,64.04,-0.025642,-0.022658,-0.041248,-0.024009,-0.0074407,-0.016401,0.0090265,-0.009971,-0.034275,-0.033215,0.00469721,-0.021763,-0.010471,0.00420935,-0.0038314,-0.0071224,0.000458891,-0.027812,-0.019591,-0.007937,-0.0074674
23-Mar-12,10.11,9.85,43.71,106.36,52.63,35.02,38.77,126.18,33.42,59.86,60.16,14.23,45.16,35.74,88.46,44,65.3,73.18,33.53,85.55,64.26,0.0099404,0.0257084,0.0112736,0.0095414,0.0078207,0.0158299,-0.004632,0.0114779,0.0132532,0.0107492,0.00683849,0.0098871,0.0113574,0.000839748,-0.0012427,0.0144217,-0.0013773,0.0165339,0.00508298,0.00257491,0.00342947
26-Mar-12,10.22,9.93,43.11,107.84,53.25,35.68,38.76,128.07,33.65,60.14,61.78,14.58,46.17,35.95,89.12,45.21,65.78,72.4,34.39,87.03,64.82,0.0108216,0.008089,-0.013822,0.0138191,0.0117115,0.018671,-0.00025796,0.0148675,0.00685853,0.00466668,0.026572,0.0242983,0.0221185,0.00585857,0.0074333,0.0271287,0.0073238,-0.010716,0.0253253,0.0171519,0.0086768
27-Mar-12,10.06,9.6,41.95,107.04,53.32,35.16,38.57,126.33,32.83,59.67,61.3,14.72,45.89,35.94,89.14,44,66.01,69.96,34,86.62,64.63,-0.015779,-0.033797,-0.027277,-0.0074461,0.00131369,-0.014681,-0.004914,-0.013679,-0.02467,-0.007846,-0.0077998,0.0095564,-0.006083,-0.0002782,0.000224391,-0.027129,0.0034904,-0.034283,-0.011405,-0.0047222,-0.0029355
28-Mar-12,9.83,9.75,40.82,105.89,52.95,34.12,38.69,126.36,32.48,58.63,60.75,14.28,46.27,36.33,88.45,43.56,65.93,69.78,34.47,85.86,64.33,-0.023128,0.0155042,-0.027306,-0.010802,-0.0069634,-0.030025,0.0031064,0.000237445,-0.010718,-0.017583,-0.009013,-0.030347,0.0082466,0.010793,-0.0077707,-0.01005,-0.0012127,-0.0025762,0.0137289,-0.008813,-0.0046526
29-Mar-12,10.03,9.53,40.79,106.85,52.75,34.18,39.75,123.76,32.77,58.43,60.7,14.16,45.67,36.9,88.77,43.24,66.02,69.14,33.94,86.08,64.24,0.0201417,-0.022823,-0.0007352,0.0090252,-0.0037843,0.00175696,0.0270287,-0.020791,0.0088889,-0.0034171,-0.00082338,-0.008439,-0.013052,0.0155677,0.00361133,-0.0073733,0.00136415,-0.009214,-0.015495,0.00255903,-0.0014
30-Mar-12,10.02,9.57,41.94,107.21,52.9,34.64,40.21,124.37,33.19,58.95,61.05,14.01,45.98,37,89.21,43.36,66.35,69.93,34.14,86.73,64.43,-0.0009975,0.00418849,0.0278031,0.00336355,0.00283957,0.0133684,0.0115059,0.00491679,0.0127352,0.0088602,0.0057495,-0.01065,0.00676489,0.00270636,0.00494439,0.00277136,0.00498603,0.0113613,0.00587546,0.00752275,0.00295329
2-Apr-12,10.17,9.68,42.46,108.3,53.39,34.97,40.62,124.9,33.45,59.55,61.12,14.99,46.13,37.07,89.23,43.44,66.74,69.84,34.51,87.07,64.94,0.0148591,0.0114287,0.0123224,0.0101156,0.0092201,0.0094815,0.0101448,0.00425242,0.00780316,0.0101267,0.00114594,0.067611952,0.00325698,0.0018901,0.000224165,0.00184332,0.00586071,-0.0012878,0.0107794,0.00391255,0.0078844
